nct_id,title,status,study_type,intervention_type,phase,locations,start_date,completion_date,enrollment
NCT07350538,"Pilot Exploratory Investigation Into DynaMAP Validation, Gut Microbiome Profiling, and Personalized Prebiotic Interventions for Alcohol Addiction Recovery",ACTIVE_NOT_RECRUITING,INTERVENTIONAL,"[{'type': 'DIETARY_SUPPLEMENT', 'name': 'Personalized prebiotic dietary Formulation 2', 'description': 'Vitamin K Vitamin B1 Tryptophan Vitamin B6 Vitamin B5 Vitamin B9 Vitamin B3 Alpha-arabinooligosaccharides Ribose', 'armGroupLabels': ['Personalized prebiotic dietary Formulation 2']}, {'type': 'DIETARY_SUPPLEMENT', 'name': 'Personalized prebiotic dietary Formulation 3', 'description': 'Lipoate Vitamin B9 Beta-glucosides Vitamin B5 Vitamin B7 Vitamin B6 Vitamin K Galactooligosaccharides Oligogalacturonate, Rhamnogalacturonides Fructooligosaccharides', 'armGroupLabels': ['Personalized prebiotic dietary Formulation 3']}, {'type': 'DIETARY_SUPPLEMENT', 'name': 'Personalized prebiotic dietary Formulation 1', 'description': 'Chitobiose, Beta-glucosides Xylooligosaccharide Alpha-arabinooligosaccharides Fructooligosaccharides Ribose Oligogalacturonate, Rhamnogalacturonides', 'armGroupLabels': ['Personalized prebiotic dietary Formulation 1']}]",['NA'],1,2025-12-10,2026-06-15,20.0
NCT01611987,The Role of Exercise in Modifying Outcomes for People With Multiple Sclerosis,UNKNOWN,INTERVENTIONAL,"[{'type': 'OTHER', 'name': 'MStep', 'description': 'Participant will meet with instructor twice to learn how to exercise safely. Exercises will be demonstrated and practiced under the direct supervision of the instructor. Written details and pictures will be made. Variety in exercise will be encouraged to promote long-term adherence. Stretching, strengthening and relaxation exercises will be given. Persons will be given Thera Band® to facilitate resistance exercise training and instructed how to progress. Equipment such as Nordic Walking Poles, stationary bicycle, BOSU®, or exercise balls will be available. Rather than having a fixed rigid prescription, the aim is to get people to intuitively adjust the amount of resistance so they feel they are working without causing harm, they are not doing the same boring activity, week in week out.', 'armGroupLabels': ['MSTEP']}, {'type': 'OTHER', 'name': 'General guideline approach', 'description': 'Individuals in the control condition will meet with the exercise instructor on two occasions during the first two weeks to review key components of public health guidelines for physical activity and health. In brief, the general guidelines for MS are (i) aerobic and endurance exercise for 30 minutes per session, 3 times per week at an intensity of 60% to 75% of heart rate peak; (ii) weight training for weak muscles, 2 days per week, on non-endurance days, 8 to 15 repetitions per exercise; and (iii) stretching daily with active or passive range of motion exercises, or attendance at Yoga or Tai Chi classes.', 'armGroupLabels': ['General guideline approach']}]",['NA'],5,2012-09,2018-12,240.0
NCT01477567,A Single Ascending Dose (SAD) Study of LY3009385 in Healthy Volunteers,COMPLETED,INTERVENTIONAL,"[{'type': 'DRUG', 'name': 'LY3009385', 'armGroupLabels': ['0.3 mg LY3009385', '1 mg LY3009385', '22 mg LY3009385', '3 mg LY3009385', '54 mg LY3009385', '9 mg LY3009385']}, {'type': 'DRUG', 'name': 'Placebo', 'armGroupLabels': ['Placebo']}]",['PHASE1'],1,2011-11,2012-03,40.0
NCT07271186,"A Phase 2 Randomized, Double-Blind, Placebo-Controlled Study to Assess the Efficacy, Safety, Pharmacokinetics, and Pharmacodynamic Effects of ANGPTL3 Inhibition With Either Small-Interfering RNA Alone or in Combination With an ANGPTL3 Antibody in Participants With Diabetic Kidney Disease",RECRUITING,INTERVENTIONAL,"[{'type': 'DRUG', 'name': 'ALN-ANG3', 'description': 'Administered per the protocol', 'armGroupLabels': ['ALN-ANG3 + evinacumab', 'ALN-ANG3 + evinacumab placebo']}, {'type': 'DRUG', 'name': 'Evinacumab', 'description': 'Administered per the protocol', 'armGroupLabels': ['ALN-ANG3 + evinacumab'], 'otherNames': ['Evkeeza®', 'R1500']}, {'type': 'DRUG', 'name': 'ALN-ANG3 placebo', 'description': 'Administered per the protocol', 'armGroupLabels': ['ALN-ANG3 placebo + evinacumab placebo']}, {'type': 'DRUG', 'name': 'Evinacumab placebo', 'description': 'Administered per the protocol', 'armGroupLabels': ['ALN-ANG3 + evinacumab placebo', 'ALN-ANG3 placebo + evinacumab placebo']}]",['PHASE2'],29,2026-01-09,2028-04-07,270.0
NCT01786707,Phase 2 Study of Autologous Stem Cell and Hyperbaric Oxygen Therapy in Type 2 Diabetes Mellitus,COMPLETED,INTERVENTIONAL,"[{'type': 'BIOLOGICAL', 'name': 'Autologous stem cells', 'description': 'Pancreatic artery infusion of Autologous Stem cells.', 'armGroupLabels': ['Autologous SC and HOT']}, {'type': 'OTHER', 'name': 'Hyperbaric oxygen therapy', 'armGroupLabels': ['Autologous SC and HOT']}, {'type': 'DRUG', 'name': 'Insulin', 'description': 'Insulin dose as per clinical management', 'armGroupLabels': ['Autologous SC and HOT', 'Control group']}, {'type': 'DRUG', 'name': 'Metformin', 'description': 'Metformin dose as tolerated', 'armGroupLabels': ['Autologous SC and HOT', 'Control group']}]","['PHASE1', 'PHASE2']",1,2009-07,2013-03,2.0
NCT02826655,Adaptive Optics for Ophthalmic Technologies,TERMINATED,INTERVENTIONAL,"[{'type': 'DEVICE', 'name': 'WF-AO-OCT', 'description': 'WF-AO-OCT allows noninvasive, high-resolution imaging of the microvasculature of the retina and choroid, without intravenous dye administration. This unit is being conducted under an abbreviated IDE.', 'armGroupLabels': ['Healthy Controls', 'Subjects with diabetic retinopathy']}]",['NA'],1,2016-06,2016-06,4.0
NCT03512509,Comparison of Low GI and High GI Potatoes in Relation to Satiety - a Randomised Control Trial,COMPLETED,INTERVENTIONAL,"[{'type': 'OTHER', 'name': 'Low glycaemic potato', 'description': 'The Carisma potato variety is used as the low glycaemic index potato.', 'armGroupLabels': ['A']}, {'type': 'OTHER', 'name': 'High glycaemic potato', 'description': 'The Arizona potato variety is used as the high glycaemic index potato.', 'armGroupLabels': ['B']}]",['NA'],1,2018-02-05,2018-08-20,22.0
NCT01938521,"Effects of Red Grape Cells (RGC) Powder on Glycemic and Lipid Control in Patients With Type 2 Diabetes ¬ A Double-blind, Randomized, Placebo Controlled Study",COMPLETED,INTERVENTIONAL,"[{'type': 'DIETARY_SUPPLEMENT', 'name': 'Red Grape Cells (RGC)', 'description': 'Red Grape Cells (RGC) 1000 mg powder once daily by mouth for three month', 'armGroupLabels': ['Red Grape Cells (RGC)'], 'otherNames': ['RGC']}, {'type': 'DIETARY_SUPPLEMENT', 'name': 'Placebo (for Red Grape Cells (RGC))', 'description': 'Placebo (for Red Grape Cells (RGC)) powder manufactured to mimic Red Grape Cells (RGC) 1000 mg powder', 'armGroupLabels': ['Placebo (for Red Grape Cells (RGC))'], 'otherNames': ['RGC Placebo']}]",['NA'],1,2013-09,2017-11,40.0
NCT02212158,Diabetes Intervention Program for Adolescents With Persistent High HA1c,UNKNOWN,INTERVENTIONAL,"[{'type': 'BEHAVIORAL', 'name': 'motivational interviewing group', 'description': 'Group therapy sessions will include 8 teen sessions that cover the following topics: acceptance of diabetes, family issues, division of diabetes management, communication and facilitating motivation and skill development to improve diabetes care. Motivational interviewing and cognitive behavioral techniques will be the therapeutic modalities used in sessions. Parents will be involved in 3 therapy sessions that cover topics regarding family functioning, division of responsibility and parenting strategies.', 'armGroupLabels': ['motivational interviewing group']}]",['NA'],1,2014-09,2015-11,20.0
NCT04456504,HepB-CpG Series for Healthcare Workers Who Are Hepatitis B Vaccine Nonresponders,COMPLETED,INTERVENTIONAL,"[{'type': 'BIOLOGICAL', 'name': 'Recombinant hepatitis B vaccine with CpG adjuvant', 'description': 'Each participant will receive two doses of hepB-CpG separated by one month and blood draw to measure antibody to the hepatitis B surface antigen prior to dose 2 and one month after dose 2.', 'armGroupLabels': ['Healthcare worker']}]",['PHASE4'],1,2020-09-15,2023-12-06,49.0
NCT02385266,Brain Imaging-based Strategies for Treating Urological Chronic Pelvic Pain Syndrome (UCPPS) Pain,TERMINATED,INTERVENTIONAL,"[{'type': 'DRUG', 'name': 'D-Cycloserine', 'description': 'Pharmaceutical intervention aimed at altering central nervous system function takes place over 4.5 months with daily use of d-Cycloserine.', 'armGroupLabels': ['D-Cycloserine and Acetominophen'], 'otherNames': ['Seromycin']}, {'type': 'DRUG', 'name': 'Placebo (for D-cycloserine)', 'description': 'Lactose filled capsules to mimic DCS 200mg capsules', 'armGroupLabels': ['Placebo and Acetominophen'], 'otherNames': ['Tylenol']}]",['PHASE4'],1,2013-09,2016-06,24.0
NCT00851903,Combination Therapy of Insulin Glargine and Sitagliptin in Patients With Type 2 Diabetes Not Adequately Controlled by a Previous Treatment With Metformin and Either Insulin Glargine or Sitagliptin,COMPLETED,INTERVENTIONAL,"[{'type': 'DRUG', 'name': 'Insulin Glargine', 'description': 'Subcutaneous injection. 100 Units/mL solution for injection in a prefilled SoloStar® pen (3 mL).', 'armGroupLabels': ['Combination insulin glargine and sitagliptin'], 'otherNames': ['Lantus®']}, {'type': 'DRUG', 'name': 'Sitagliptin', 'description': 'Oral administration. 100mg film-coated tablets.', 'armGroupLabels': ['Combination insulin glargine and sitagliptin'], 'otherNames': ['Januvia®']}, {'type': 'DRUG', 'name': 'Metformin', 'description': 'Patients continued with metformin as usual oral anti-diabetic treatment.', 'armGroupLabels': ['Combination insulin glargine and sitagliptin']}]",['PHASE3'],16,2009-06,2011-09,112.0
NCT03644524,Heat Therapy and Cardiometabolic Health in Obese Women,COMPLETED,INTERVENTIONAL,"[{'type': 'BEHAVIORAL', 'name': 'Heat therapy', 'description': 'Regular hot tub use', 'armGroupLabels': ['Heat Therapy']}]",['NA'],1,2015-09-08,2018-07-01,20.0
NCT02205762,"LCH-IV, International Collaborative Treatment Protocol for Children and Adolescents With Langerhans Cell Histiocytosis",ACTIVE_NOT_RECRUITING,INTERVENTIONAL,"[{'type': 'DRUG', 'name': 'Prednisone', 'description': 'Stratum I', 'armGroupLabels': ['Stratum I', 'Stratum II', 'Stratum VI']}, {'type': 'DRUG', 'name': 'Vinblastine', 'description': 'Stratum I', 'armGroupLabels': ['Stratum I', 'Stratum II', 'Stratum VI'], 'otherNames': ['Velban®', 'Vincaleukoblastine Sulfate']}, {'type': 'DRUG', 'name': 'mercaptopurine', 'description': 'Stratum I', 'armGroupLabels': ['Stratum I', 'Stratum II', 'Stratum VI'], 'otherNames': ['-Purinethol®', '-6-MP']}, {'type': 'DRUG', 'name': 'INDOMETHACIN', 'description': 'Indomethacin fixed dose given daily orally in two divided doses with gastric protection for total treatment duration of 24 months.', 'armGroupLabels': ['Stratum II']}, {'type': 'DRUG', 'name': 'Methotrexate', 'description': 'fixed dose weekly orally for total treatment duration of 24 months.', 'armGroupLabels': ['Stratum II']}, {'type': 'DRUG', 'name': 'Cytosine Arabinoside', 'armGroupLabels': ['Stratum II', 'Stratum V', 'Stratum VI'], 'otherNames': ['Cytarabine, Ara-C']}, {'type': 'DRUG', 'name': '2-chlorodeoxyadenosine', 'armGroupLabels': ['Stratum III', 'Stratum V', 'Stratum VI'], 'otherNames': ['2-CdA', 'Cladribin®', 'Leustatin®']}, {'type': 'PROCEDURE', 'name': 'hematopoietic stem cell transplantation (RIC-HSCT)', 'armGroupLabels': ['Stratum IV']}, {'type': 'BIOLOGICAL', 'name': 'Intravenous immunoglobulin', 'armGroupLabels': ['Stratum V', 'Stratum VI'], 'otherNames': ['IVIG']}]","['PHASE2', 'PHASE3']",42,2016-11-02,2026-07,1400.0
NCT03651531,Comparison of Insulin Alone to Insulin With Metformin to Treat Gestational Diabetes Mellitus,TERMINATED,INTERVENTIONAL,"[{'type': 'DRUG', 'name': 'Insulin', 'description': 'Weight based insulin will be calculated using 0.7 units/kg/day in the first trimester, 0.8 units/kg/day in the second trimester and 1 units/kg/day in the third trimester. This total insulin will then be divided into short acting insulin and intermediate acting insulin per provider discretion.', 'armGroupLabels': ['insulin', 'insulin and metformin']}, {'type': 'DRUG', 'name': 'Metformin', 'description': 'Will be initiated at dose of 500 mg twice daily. If glycemic control is suboptimal, the dose of metformin will be increased to 1000 mg twice a day. Metformin will be titrated prior to increases in insulin.', 'armGroupLabels': ['insulin and metformin']}]",['PHASE3'],1,2018-01-03,2019-07-30,1.0
NCT07149142,Feasibility and Effectiveness of Diabetic Retinopathy Screening Using Artificial Intelligence in Children With Type 1 Diabetes,NOT_YET_RECRUITING,INTERVENTIONAL,"[{'type': 'DIAGNOSTIC_TEST', 'name': 'Non-mydriatic fundus camera photography', 'description': 'Non-mydriatic fundus camera photography assessed by artificial intelligence software', 'armGroupLabels': ['Study arm']}, {'type': 'DIAGNOSTIC_TEST', 'name': 'Fundus ophtalmoscopy', 'description': 'Fundus opthalmoscopy assessed by an experienced ophtalmologist', 'armGroupLabels': ['Study arm']}, {'type': 'DIAGNOSTIC_TEST', 'name': 'Optic coherence tomography', 'description': 'Optic coherence tomography assessed by an experienced ophtalmologist', 'armGroupLabels': ['Study arm']}, {'type': 'DIAGNOSTIC_TEST', 'name': 'Confocal microscopy of the retina', 'description': 'In a subset of participants over 18 years of age, confocal microscopy of the retina will be performed to assess the presence of diabetic neuropathy', 'armGroupLabels': ['Study arm']}]",['NA'],1,2026-01-01,2029-12-31,400.0
NCT00567775,Comparison of Pharmacokinetic Profiles of Human Soluble Insulin With Insulin Inhalation Solution in Paediatric Type 1 Diabetes Mellitus,COMPLETED,INTERVENTIONAL,"[{'type': 'DRUG', 'name': 'human insulin', 'otherNames': ['Actrapid®', 'Novolin® R']}, {'type': 'DRUG', 'name': 'inhaled human insulin'}]",['PHASE2'],1,2002-10-21,2002-11-20,27.0
NCT01222429,Practice-Based Nutrition Intervention,COMPLETED,INTERVENTIONAL,"[{'type': 'OTHER', 'name': 'vegan diet', 'description': 'Intervention group participants will follow a low-fat vegan diet and will receive instruction on this diet through the course of the study', 'armGroupLabels': ['vegan diet']}, {'type': 'OTHER', 'name': 'diet following ADA guidelines', 'description': 'participants will be given instruction on the ADA guidelines for diabetes, and will follow an individualized plan based on these guidelines', 'armGroupLabels': ['diet following American Diabetes Association guidelines']}]",['NA'],0,2010-10,2012-02,50.0
